"Enter the columns","Enter the columns",,"inc/admin/meta-boxes/class-electro-meta-box-home-v3.php:1061
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1213
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:627
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1348",
"Slider with Ads Block","Slider with Ads Block",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:53
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:141",
"Deal Products Carousel","Deal Products Carousel",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:68
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:144",
"Products with Category Image - 1","Products with Category Image - 1",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:73
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:145",
"Products with Category Image - 2","Products with Category Image - 2",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:78
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:146",
"6-1 Products with Categories - 1","6-1 Products with Categories - 1",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:88
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:148",
"6-1 Products with Categories - 2","6-1 Products with Categories - 2",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:93
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:149",
"Catch Big <br><strong>Deals</strong> on<br>the Cameras","Catch Big <br><strong>Deals</strong> on<br>the Cameras",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:207
inc/functions/homepages/home-v4.php:15
inc/template-tags/homepages/home-v4.php:28",
"Shop the<br><strong>Hottest</strong><br>Products","Shop the<br><strong>Hottest</strong><br>Products",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:249
inc/functions/homepages/home-v4.php:22
inc/template-tags/homepages/home-v4.php:35",
"Week Deals limited, Just now","Week Deals limited, Just now",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:481
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:488
inc/functions/homepages/home-v4.php:94 inc/structure/homepage.php:1598",
"Header Timer","Header Timer",,inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:493,
"Deal Percentage Value","Deal Percentage Value",,inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:507,
Bestsellers,Bestsellers,,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:608
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:755
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:970
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1093
inc/functions/homepages/home-mobile-v1.php:125
inc/functions/homepages/home-mobile-v1.php:280
inc/functions/homepages/home-mobile-v2.php:138
inc/functions/homepages/home-v2.php:123
inc/functions/homepages/home-v4.php:127
inc/functions/homepages/home-v4.php:205 inc/structure/homepage-v3.php:177
inc/template-tags/homepages/home-mobile.php:292
inc/template-tags/homepages/home-v4.php:309
inc/template-tags/homepages/home-v4.php:359
inc/template-tags/homepages/home-v4.php:500
inc/template-tags/homepages/home-v4.php:549
inc/template-tags/homepages/home-v6.php:456
inc/template-tags/homepages/home-v6.php:533",
"Categories Menu List","Categories Menu List",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:640
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:788
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1003
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1126
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:578",
"Categories Menu Limit","Categories Menu Limit",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:645
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:793
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1008
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1131
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:583",
"Category Menu Slug","Category Menu Slug",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:654
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:802
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1017
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1140
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:592",
"Top Categories this Week","Top Categories this Week",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:883
inc/functions/homepages/home-v4.php:188
inc/template-tags/homepages/home-v4.php:464",
"Feature Product","Feature Product",,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1034
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1157",
Product,Product,,"inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1040
inc/admin/meta-boxes/class-electro-meta-box-home-v4.php:1163
templates/shop/compare.php:28",
"Nav Menu","Nav Menu",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:53
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:141",
"Products Carousel Tabs","Products Carousel Tabs",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:63
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:143",
"Products Carousel with Categories - 1","Products Carousel with Categories - 1",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:78
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:146",
"Products Carousel with Categories - 2","Products Carousel with Categories - 2",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:88
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:148",
"Ads with Banners","Ads with Banners",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:103
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:151
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:88
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:138",
"Enter the title for your menu here","Enter the title for your menu here",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:183
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:181",
"Save Big on Warehouse Cleaning","Save Big on Warehouse Cleaning",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:220
inc/functions/homepages/home-v5.php:39
inc/template-tags/homepages/home-v5.php:133",
"Go to Daily Deals Section","Go to Daily Deals Section",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:227
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:650
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:434
inc/functions/homepages/home-v5.php:40
inc/functions/homepages/home-v6.php:127
inc/functions/homepages/home-v7.php:60 inc/structure/homepage.php:1824
inc/template-tags/homepages/home-v5.php:134
inc/template-tags/homepages/home-v5.php:272
inc/template-tags/homepages/home-v6.php:258
inc/template-tags/homepages/home-v7.php:165",
"-80% off","-80% off",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:271
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:273
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:291
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:311
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:331
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:722
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:724
inc/functions/homepages/home-v5.php:46
inc/functions/homepages/home-v6.php:140 inc/structure/homepage.php:1829
inc/template-tags/homepages/home-v5.php:141
inc/template-tags/homepages/home-v6.php:273",
-65%f,-65%f,,inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:293,
-45%,-45%,,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:313
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:762
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:764
inc/functions/homepages/home-v5.php:64
inc/functions/homepages/home-v6.php:158 inc/structure/homepage.php:1839
inc/template-tags/homepages/home-v5.php:153
inc/template-tags/homepages/home-v6.php:285",
"Tab #4 Title","Tab #4 Title",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:330
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:338
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:781",
-25%,-25%,,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:333
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:782
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:784
inc/functions/homepages/home-v5.php:73
inc/functions/homepages/home-v6.php:167 inc/structure/homepage.php:1844
inc/template-tags/homepages/home-v5.php:159
inc/template-tags/homepages/home-v6.php:291",
"Tab #4 Content","Tab #4 Content",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:338
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:789",
"Go to Trending products","Go to Trending products",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:460
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:851
inc/functions/homepages/home-v5.php:121",
"Laptops & Computers","Laptops & Computers",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:633
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:715
inc/functions/homepages/home-mobile-v1.php:108
inc/functions/homepages/home-v2.php:176
inc/functions/homepages/home-v4.php:203
inc/functions/homepages/home-v5.php:195
inc/functions/homepages/home-v6.php:224
inc/template-tags/homepages/home-v2.php:387
inc/template-tags/homepages/home-v4.php:498
inc/template-tags/homepages/home-v5.php:466",
"G9 Laptops with<br>Ultra 4K HD Display","G9 Laptops with<br>Ultra 4K HD Display",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:866
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:940
inc/functions/homepages/home-v5.php:272
inc/functions/homepages/home-v7.php:197
inc/template-tags/homepages/home-v7.php:456",
Description,Description,,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:871
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:933
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:945
inc/functions/menu.php:242 inc/widgets/class-electro-brands-carousel.php:129
inc/widgets/class-electro-product-list-categories.php:121
inc/widgets/class-electro-products-2-1-2-widget.php:203
inc/widgets/class-electro-products-6-1-widget.php:203
inc/widgets/class-electro-products-cards-carousel-widget.php:268
templates/shop/compare.php:82",
"and the fastest Intel Core i7 processor ever","and the fastest Intel Core i7 processor ever",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:873
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:947
inc/functions/homepages/home-v5.php:273
inc/functions/homepages/home-v7.php:198
inc/template-tags/homepages/home-v7.php:457",
Price,Price,,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:878
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:940
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:952
inc/widgets/class-electro-products-2-1-2-widget.php:162
inc/widgets/class-electro-products-6-1-widget.php:162
inc/widgets/class-electro-products-cards-carousel-widget.php:227
templates/shop/compare.php:60 templates/shop/compare.php:111",
"<span class=""prefix"">from</span><span class=""value""><sup>$</sup>399</span>","<span class=""prefix"">from</span><span class=""value""><sup>$</sup>399</span>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:880
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:954
inc/functions/homepages/home-v5.php:274
inc/functions/homepages/home-v7.php:199
inc/template-tags/homepages/home-v7.php:458",
"Banner Action Link","Banner Action Link",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:899
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:961
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:973",
"Is Banner Alignment End?","Is Banner Alignment End?",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:913
inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:975
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:987",
"<strong>Fresh Honor 9</strong><br>32GB Unlocked quadcore","<strong>Fresh Honor 9</strong><br>32GB Unlocked quadcore",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:928
inc/functions/homepages/home-v5.php:280",
"<span>4GB RAM</span><span>64GB ROM</span><span>20MP + 12MP Dual Camera</span>","<span>4GB RAM</span><span>64GB ROM</span><span>20MP + 12MP Dual Camera</span>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:935
inc/functions/homepages/home-v5.php:281",
"<span class=""prefix"">now at</span><span class=""value""><sup>$</sup>279</span>","<span class=""prefix"">now at</span><span class=""value""><sup>$</sup>279</span>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v5.php:942
inc/functions/homepages/home-v5.php:282",
"Products Carousel Banner Vertical Tabs","Products Carousel Banner Vertical Tabs",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:53
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:136",
"Category Icon Carousel","Category Icon Carousel",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:63
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:138",
"Product Tabs Carousel With Deal","Product Tabs Carousel With Deal",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:68
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:139",
"Products Carousel with Image - 1","Products Carousel with Image - 1",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:83
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:142",
"Products Carousel with Image - 2","Products Carousel with Image - 2",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:88
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:143",
"Gaming Monitors","Gaming Monitors",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:189
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:239
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:241
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:289
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:291
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:339
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:341
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:389
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:391
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:439
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:441
inc/structure/homepage.php:1979",
"Tab #1 Tab Title","Tab #1 Tab Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:196,
"End Season <span> Smartphones</span>","End Season <span> Smartphones</span>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:197
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:199
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:247
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:249
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:297
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:299
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:347
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:349
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:397
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:399
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:447
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:449
inc/functions/homepages/home-v6.php:16
inc/functions/homepages/home-v6.php:23
inc/functions/homepages/home-v6.php:30
inc/functions/homepages/home-v6.php:37
inc/functions/homepages/home-v6.php:44
inc/functions/homepages/home-v6.php:51 inc/structure/homepage.php:1980
inc/structure/homepage.php:1988 inc/structure/homepage.php:1996
inc/structure/homepage.php:2004 inc/structure/homepage.php:2012
inc/structure/homepage.php:2020 inc/template-tags/homepages/home-v6.php:36
inc/template-tags/homepages/home-v6.php:44
inc/template-tags/homepages/home-v6.php:52
inc/template-tags/homepages/home-v6.php:60
inc/template-tags/homepages/home-v6.php:68
inc/template-tags/homepages/home-v6.php:76",
"Tab #1 Tab Sub Title","Tab #1 Tab Sub Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:204,
"Last call for up to <span class=""price""><span class=""symbol"">$</span>250<span> off!","Last call for up to <span class=""price""><span class=""symbol"">$</span>250<span> off!",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:205
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:207
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:255
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:257
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:305
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:307
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:355
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:357
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:405
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:407
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:455
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:457
inc/functions/homepages/home-v6.php:17
inc/functions/homepages/home-v6.php:24
inc/functions/homepages/home-v6.php:31
inc/functions/homepages/home-v6.php:38
inc/functions/homepages/home-v6.php:45
inc/functions/homepages/home-v6.php:52 inc/structure/homepage.php:1981
inc/structure/homepage.php:1989 inc/structure/homepage.php:1997
inc/structure/homepage.php:2005 inc/structure/homepage.php:2013
inc/structure/homepage.php:2021 inc/template-tags/homepages/home-v6.php:37
inc/template-tags/homepages/home-v6.php:45
inc/template-tags/homepages/home-v6.php:53
inc/template-tags/homepages/home-v6.php:61
inc/template-tags/homepages/home-v6.php:69
inc/template-tags/homepages/home-v6.php:77",
"Tab #1 Action Text","Tab #1 Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:212,
"Start Buying","Start Buying",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:213
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:215
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:263
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:265
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:313
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:315
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:363
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:365
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:413
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:415
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:463
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:465
inc/functions/homepages/home-v6.php:18
inc/functions/homepages/home-v6.php:25
inc/functions/homepages/home-v6.php:32
inc/functions/homepages/home-v6.php:39
inc/functions/homepages/home-v6.php:46
inc/functions/homepages/home-v6.php:53 inc/structure/homepage.php:1982
inc/structure/homepage.php:1990 inc/structure/homepage.php:1998
inc/structure/homepage.php:2006 inc/structure/homepage.php:2014
inc/structure/homepage.php:2022 inc/template-tags/homepages/home-v6.php:38
inc/template-tags/homepages/home-v6.php:46
inc/template-tags/homepages/home-v6.php:54
inc/template-tags/homepages/home-v6.php:62
inc/template-tags/homepages/home-v6.php:70
inc/template-tags/homepages/home-v6.php:78",
"Tab #1 Action Link","Tab #1 Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:220,
"Tab #1 Banner Image","Tab #1 Banner Image",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:227,
"Tab #2 Tab Title","Tab #2 Tab Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:246,
"Tab #2 Tab Sub Title","Tab #2 Tab Sub Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:254,
"Tab #2 Action Text","Tab #2 Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:262,
"Tab #2 Action Link","Tab #2 Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:270,
"Tab #2 Banner Image","Tab #2 Banner Image",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:277,
"Tab #3 Tab Title","Tab #3 Tab Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:296,
"Tab #3 Tab Sub Title","Tab #3 Tab Sub Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:304,
"Tab #3 Action Text","Tab #3 Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:312,
"Tab #3 Action Link","Tab #3 Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:320,
"Tab #3 Banner Image","Tab #3 Banner Image",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:327,
"Tab #4 Tab Title","Tab #4 Tab Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:346,
"Tab #4 Tab Sub Title","Tab #4 Tab Sub Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:354,
"Tab #4 Action Text","Tab #4 Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:362,
"Tab #4 Action Link","Tab #4 Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:370,
"Tab #4 Banner Image","Tab #4 Banner Image",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:377,
"Tab #5 Title","Tab #5 Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:388,
"Tab #5 Tab Title","Tab #5 Tab Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:396,
"Tab #5 Tab Sub Title","Tab #5 Tab Sub Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:404,
"Tab #5 Action Text","Tab #5 Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:412,
"Tab #5 Action Link","Tab #5 Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:420,
"Tab #5 Banner Image","Tab #5 Banner Image",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:427,
"Tab #6 Title","Tab #6 Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:438,
"Tab #6 Tab Title","Tab #6 Tab Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:446,
"Tab #6 Tab Sub Title","Tab #6 Tab Sub Title",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:454,
"Tab #6 Action Text","Tab #6 Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:462,
"Tab #6 Action Link","Tab #6 Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:470,
"Tab #6 Banner Image","Tab #6 Banner Image",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:477,
"Catch Daily Deals!","Catch Daily Deals!",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:643
inc/functions/homepages/home-v6.php:126 inc/structure/homepage.php:1821
inc/template-tags/homepages/home-v6.php:257",
"Deal product","Deal product",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:662,
"Tab products","Tab products",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:715,
-65%,-65%,,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:742
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:744
inc/functions/homepages/home-v5.php:55
inc/functions/homepages/home-v6.php:149 inc/structure/homepage.php:1834
inc/template-tags/homepages/home-v5.php:147
inc/template-tags/homepages/home-v6.php:279",
"Enter number of Product column to show","Enter number of Product column to show",,inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:821,
"Show Product Rating and Description?","Show Product Rating and Description?",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1011
inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1135",
"The New Standard <br><strong>360 Cameras</strong>","The New Standard <br><strong>360 Cameras</strong>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v6.php:1297
inc/functions/homepages/home-v6.php:320
inc/template-tags/homepages/home-v6.php:626",
"Vertical Menu, Slider, Catergory & banners","Vertical Menu, Slider, Catergory & banners",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:53
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:131",
"Products with Category Image","Products with Category Image",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:68
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:134",
"Two Row Products","Two Row Products",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:93
inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:139",
"Vertical Menu","Vertical Menu",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:167,
"Enable Vertical Menu","Enable Vertical Menu",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:173,
"Vertical Menu Aside Action Text","Vertical Menu Aside Action Text",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:188,
"Enter the Action Text text for your menu here","Enter the Action Text text for your menu here",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:189,
"Vertical Menu Aside Action Link","Vertical Menu Aside Action Link",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:196,
"Enter the action link for your menu here","Enter the action link for your menu here",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:197,
"Slider Shortcode","Slider Shortcode",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:217,
"Category Block","Category Block",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:225,
"Enable Category Block","Enable Category Block",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:232,
"Enter category slug separated by comma","Enter category slug separated by comma",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:242,
"Hide Empty","Hide Empty",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:271,
"Banners Block","Banners Block",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:279,
"Enable Ads Block","Enable Ads Block",,inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:285,
"Catch Big <strong>Deals</strong> on<br>The Consoles","Catch Big <strong>Deals</strong> on<br>The Consoles",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:301
inc/functions/homepages/home-v7.php:30
inc/template-tags/homepages/home-v7.php:81",
"Shop the <strong>Hottest</strong><br>Products","Shop the <strong>Hottest</strong><br>Products",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:336
inc/functions/homepages/home-v7.php:37
inc/template-tags/homepages/home-v7.php:88",
"Laptops Notebooks<br> <strong>and More</strong>","Laptops Notebooks<br> <strong>and More</strong>",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:371
inc/functions/homepages/home-v7.php:44
inc/template-tags/homepages/home-v7.php:95",
"Deals of The Day","Deals of The Day",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:406
inc/functions/homepages/home-v7.php:56
inc/template-tags/homepages/home-v7.php:161",
"Recommendation For You","Recommendation For You",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:1003
inc/functions/homepages/home-v7.php:209
inc/template-tags/homepages/home-v7.php:494",
"View All Recommendations","View All Recommendations",,"inc/admin/meta-boxes/class-electro-meta-box-home-v7.php:1010
inc/functions/homepages/home-v7.php:210 inc/structure/homepage.php:2180
inc/template-tags/homepages/home-v7.php:495",
"Site Header Style","Site Header Style",,inc/admin/meta-boxes/class-electro-meta-box-page.php:21,
"Choose a site header style for this page","Choose a site header style for this page",,inc/admin/meta-boxes/class-electro-meta-box-page.php:22,
"Default Header","Default Header",,inc/admin/meta-boxes/class-electro-meta-box-page.php:26,
"Hide Page Header","Hide Page Header",,inc/admin/meta-boxes/class-electro-meta-box-page.php:39,
"Check this if you want to hide page header that contains page title and subtitle.","Check this if you want to hide page header that contains page title and subtitle.",,inc/admin/meta-boxes/class-electro-meta-box-page.php:40,
